entity_id	business_name	business_address	country	name_norm	address_norm	country_norm	name_tokens	address_tokens	name_char_ngrams	address_char_ngrams	source
S3-732345507	Star Infra Private - 2629686883	1/440, Thalapilly, KL	India	star infra private 2629686883	1 440 thalapilly kl	india	"[""star"",""infra"",""private"",""2629686883""]"	"[""1"",""440"",""thalapilly"",""kl""]"	"[""^st"",""sta"",""tar"",""ar "",""r i"","" in"",""inf"",""nfr"",""fra"",""ra "",""a p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e 2"","" 26"",""262"",""629"",""296"",""968"",""686"",""868"",""688"",""883"",""83$""]"	"[""^1 "",""1 4"","" 44"",""440"",""40 "",""0 t"","" th"",""tha"",""hal"",""ala"",""lap"",""api"",""pil"",""ill"",""lly"",""ly "",""y k"","" kl"",""kl$""]"	S3
S3-732621261	>> banksshaheenpearl.com	118-120 I Street, Richmond, Indiana	US	banksshaheenpearl com	118 120 i street richmond indiana	us	"[""banksshaheenpearl"",""com""]"	"[""118"",""120"",""i"",""street"",""richmond"",""indiana""]"	"[""^ba"",""ban"",""ank"",""nks"",""kss"",""ssh"",""sha"",""hah"",""ahe"",""hee"",""een"",""enp"",""npe"",""pea"",""ear"",""arl"",""rl "",""l c"","" co"",""com"",""om$""]"	"[""^11"",""118"",""18 "",""8 1"","" 12"",""120"",""20 "",""0 i"","" i "",""i s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t r"","" ri"",""ric"",""ich"",""chm"",""hmo"",""mon"",""ond"",""nd "",""d i"","" in"",""ind"",""ndi"",""dia"",""ian"",""ana"",""na$""]"	S3
S3-732632153	Amarnath Traders-Private Ltd	Office No.8 F/fchandermal, Plot9 Dharambir Market, New Delhi, South Delhi, DL	India	amarnath traders private limited	office no 8 f fchandermal plot9 dharambir market new delhi south delhi dl	india	"[""amarnath"",""traders"",""private"",""limited""]"	"[""office"",""no"",""8"",""f"",""fchandermal"",""plot9"",""dharambir"",""market"",""new"",""delhi"",""south"",""delhi"",""dl""]"	"[""^am"",""ama"",""mar"",""arn"",""rna"",""nat"",""ath"",""th "",""h t"","" tr"",""tra"",""rad"",""ade"",""der"",""ers"",""rs "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^of"",""off"",""ffi"",""fic"",""ice"",""ce "",""e n"","" no"",""no "",""o 8"","" 8 "",""8 f"","" f "",""f f"","" fc"",""fch"",""cha"",""han"",""and"",""nde"",""der"",""erm"",""rma"",""mal"",""al "",""l p"","" pl"",""plo"",""lot"",""ot9"",""t9 "",""9 d"","" dh"",""dha"",""har"",""ara"",""ram"",""amb"",""mbi"",""bir"",""ir "",""r m"","" ma"",""mar"",""ark"",""rke"",""ket"",""et "",""t n"","" ne"",""new"",""ew "",""w d"","" de"",""del"",""elh"",""lhi"",""hi "",""i s"","" so"",""sou"",""out"",""uth"",""th "",""h d"","" de"",""del"",""elh"",""lhi"",""hi "",""i d"","" dl"",""dl$""]"	S3
S3-733099800	Achyut Private Limited Service	533, Pati Faliya, Village Padamdungari, Surat, Tapi, ગુજરાત	India	achyut private limited service	533 pati faliya village padamdungari surat tapi ગ જર ત	india	"[""achyut"",""private"",""limited"",""service""]"	"[""533"",""pati"",""faliya"",""village"",""padamdungari"",""surat"",""tapi"",""ગ"",""જર"",""ત""]"	"[""^ac"",""ach"",""chy"",""hyu"",""yut"",""ut "",""t p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed "",""d s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ce$""]"	"[""^53"",""533"",""33 "",""3 p"","" pa"",""pat"",""ati"",""ti "",""i f"","" fa"",""fal"",""ali"",""liy"",""iya"",""ya "",""a v"","" vi"",""vil"",""ill"",""lla"",""lag"",""age"",""ge "",""e p"","" pa"",""pad"",""ada"",""dam"",""amd"",""mdu"",""dun"",""ung"",""nga"",""gar"",""ari"",""ri "",""i s"","" su"",""sur"",""ura"",""rat"",""at "",""t t"","" ta"",""tap"",""api"",""pi "",""i ગ"","" ગ "",""ગ જ"","" જર"",""જર "",""ર ત"","" ત$""]"	S3
S3-733113697	Prime LLC Center	6089 Fork Hwy, Cabins, West Virginia	US	prime llc center	6089 fork hwy cabins west virginia	us	"[""prime"",""llc"",""center""]"	"[""6089"",""fork"",""hwy"",""cabins"",""west"",""virginia""]"	"[""^pr"",""pri"",""rim"",""ime"",""me "",""e l"","" ll"",""llc"",""lc "",""c c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er$""]"	"[""^60"",""608"",""089"",""89 "",""9 f"","" fo"",""for"",""ork"",""rk "",""k h"","" hw"",""hwy"",""wy "",""y c"","" ca"",""cab"",""abi"",""bin"",""ins"",""ns "",""s w"","" we"",""wes"",""est"",""st "",""t v"","" vi"",""vir"",""irg"",""rgi"",""gin"",""ini"",""nia"",""ia$""]"	S3
S3-733356015	inc savage americas	11147 1/2 Reisterstown Road, Owings Mills, Maryland	US	incorporated savage americas	11147 1 2 reisterstown road owings mills maryland	us	"[""incorporated"",""savage"",""americas""]"	"[""11147"",""1"",""2"",""reisterstown"",""road"",""owings"",""mills"",""maryland""]"	"[""^in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed "",""d s"","" sa"",""sav"",""ava"",""vag"",""age"",""ge "",""e a"","" am"",""ame"",""mer"",""eri"",""ric"",""ica"",""cas"",""as$""]"	"[""^11"",""111"",""114"",""147"",""47 "",""7 1"","" 1 "",""1 2"","" 2 "",""2 r"","" re"",""rei"",""eis"",""ist"",""ste"",""ter"",""ers"",""rst"",""sto"",""tow"",""own"",""wn "",""n r"","" ro"",""roa"",""oad"",""ad "",""d o"","" ow"",""owi"",""win"",""ing"",""ngs"",""gs "",""s m"","" mi"",""mil"",""ill"",""lls"",""ls "",""s m"","" ma"",""mar"",""ary"",""ryl"",""yla"",""lan"",""and"",""nd$""]"	S3
S3-733467042	Saria-Therapeutics-Inc	3538A Cherrystone Road, Cheriton, Virginia	US	saria therapeutics inc	3538a cherrystone road cheriton virginia	us	"[""saria"",""therapeutics"",""inc""]"	"[""3538a"",""cherrystone"",""road"",""cheriton"",""virginia""]"	"[""^sa"",""sar"",""ari"",""ria"",""ia "",""a t"","" th"",""the"",""her"",""era"",""rap"",""ape"",""peu"",""eut"",""uti"",""tic"",""ics"",""cs "",""s i"","" in"",""inc"",""nc$""]"	"[""^35"",""353"",""538"",""38a"",""8a "",""a c"","" ch"",""che"",""her"",""err"",""rry"",""rys"",""yst"",""sto"",""ton"",""one"",""ne "",""e r"","" ro"",""roa"",""oad"",""ad "",""d c"","" ch"",""che"",""her"",""eri"",""rit"",""ito"",""ton"",""on "",""n v"","" vi"",""vir"",""irg"",""rgi"",""gin"",""ini"",""nia"",""ia$""]"	S3
S3-733537355	Cardiology Associates Co	Star View, Blanco, Texas	US	cardiology associates company	star view blanco texas	us	"[""cardiology"",""associates"",""company""]"	"[""star"",""view"",""blanco"",""texas""]"	"[""^ca"",""car"",""ard"",""rdi"",""dio"",""iol"",""olo"",""log"",""ogy"",""gy "",""y a"","" as"",""ass"",""sso"",""soc"",""oci"",""cia"",""iat"",""ate"",""tes"",""es "",""s c"","" co"",""com"",""omp"",""mpa"",""pan"",""any"",""ny$""]"	"[""^st"",""sta"",""tar"",""ar "",""r v"","" vi"",""vie"",""iew"",""ew "",""w b"","" bl"",""bla"",""lan"",""anc"",""nco"",""co "",""o t"","" te"",""tex"",""exa"",""xas"",""as$""]"	S3
S3-733737440	मॉडर्न एनर्जी प्राइवेट लिमिटेड	32, Kemapur, Sitamarhi, Sant Ravidas Nagar, UP	India	म डर न एनर ज प र इव ट ल म ट ड	32 kemapur sitamarhi sant ravidas nagar up	india	"[""म"",""डर"",""न"",""एनर"",""ज"",""प"",""र"",""इव"",""ट"",""ल"",""म"",""ट"",""ड""]"	"[""32"",""kemapur"",""sitamarhi"",""sant"",""ravidas"",""nagar"",""up""]"	"[""^म "",""म ड"","" डर"",""डर "",""र न"","" न "",""न ए"","" एन"",""एनर"",""नर "",""र ज"","" ज "",""ज प"","" प "",""प र"","" र "",""र इ"","" इव"",""इव "",""व ट"","" ट "",""ट ल"","" ल "",""ल म"","" म "",""म ट"","" ट "",""ट ड"","" ड$""]"	"[""^32"",""32 "",""2 k"","" ke"",""kem"",""ema"",""map"",""apu"",""pur"",""ur "",""r s"","" si"",""sit"",""ita"",""tam"",""ama"",""mar"",""arh"",""rhi"",""hi "",""i s"","" sa"",""san"",""ant"",""nt "",""t r"","" ra"",""rav"",""avi"",""vid"",""ida"",""das"",""as "",""s n"","" na"",""nag"",""aga"",""gar"",""ar "",""r u"","" up"",""up$""]"	S3
S3-733768789	Metro Ftoandtaion of Tucson V	820 35th St, Tucson, Arizona	US	metro ftoandtaion of tucson v	820 35th st tucson arizona	us	"[""metro"",""ftoandtaion"",""of"",""tucson"",""v""]"	"[""820"",""35th"",""st"",""tucson"",""arizona""]"	"[""^me"",""met"",""etr"",""tro"",""ro "",""o f"","" ft"",""fto"",""toa"",""oan"",""and"",""ndt"",""dta"",""tai"",""aio"",""ion"",""on "",""n o"","" of"",""of "",""f t"","" tu"",""tuc"",""ucs"",""cso"",""son"",""on "",""n v"","" v$""]"	"[""^82"",""820"",""20 "",""0 3"","" 35"",""35t"",""5th"",""th "",""h s"","" st"",""st "",""t t"","" tu"",""tuc"",""ucs"",""cso"",""son"",""on "",""n a"","" ar"",""ari"",""riz"",""izo"",""zon"",""ona"",""na$""]"	S3
S3-733775351	CS Inc (Partners)	1302 2nd St, Grimes, Iowa	US	cs incorporated partners	1302 2nd st grimes iowa	us	"[""cs"",""incorporated"",""partners""]"	"[""1302"",""2nd"",""st"",""grimes"",""iowa""]"	"[""^cs"",""cs "",""s i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed "",""d p"","" pa"",""par"",""art"",""rtn"",""tne"",""ner"",""ers"",""rs$""]"	"[""^13"",""130"",""302"",""02 "",""2 2"","" 2n"",""2nd"",""nd "",""d s"","" st"",""st "",""t g"","" gr"",""gri"",""rim"",""ime"",""mes"",""es "",""s i"","" io"",""iow"",""owa"",""wa$""]"	S3
S3-733982654	Swastika Prívate Limited Center	Room No: 7-6/635, Thrissur, Keralam	India	swastika prívate limited center	room no 7 6 635 thrissur keralam	india	"[""swastika"",""prívate"",""limited"",""center""]"	"[""room"",""no"",""7"",""6"",""635"",""thrissur"",""keralam""]"	"[""^sw"",""swa"",""was"",""ast"",""sti"",""tik"",""ika"",""ka "",""a p"","" pr"",""prí"",""rív"",""íva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed "",""d c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er$""]"	"[""^ro"",""roo"",""oom"",""om "",""m n"","" no"",""no "",""o 7"","" 7 "",""7 6"","" 6 "",""6 6"","" 63"",""635"",""35 "",""5 t"","" th"",""thr"",""hri"",""ris"",""iss"",""ssu"",""sur"",""ur "",""r k"","" ke"",""ker"",""era"",""ral"",""ala"",""lam"",""am$""]"	S3
S3-734020216	Milenahietpaspro.Com	325 P Street, Washington, District of Columbia	US	milenahietpaspro com	325 p street washington district of columbia	us	"[""milenahietpaspro"",""com""]"	"[""325"",""p"",""street"",""washington"",""district"",""of"",""columbia""]"	"[""^mi"",""mil"",""ile"",""len"",""ena"",""nah"",""ahi"",""hie"",""iet"",""etp"",""tpa"",""pas"",""asp"",""spr"",""pro"",""ro "",""o c"","" co"",""com"",""om$""]"	"[""^32"",""325"",""25 "",""5 p"","" p "",""p s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t w"","" wa"",""was"",""ash"",""shi"",""hin"",""ing"",""ngt"",""gto"",""ton"",""on "",""n d"","" di"",""dis"",""ist"",""str"",""tri"",""ric"",""ict"",""ct "",""t o"","" of"",""of "",""f c"","" co"",""col"",""olu"",""lum"",""umb"",""mbi"",""bia"",""ia$""]"	S3
S3-734272775	East Perfect Systems Private Limited	D/46a, Block-e, Kanpur Nagar, Panki, UP	India	east perfect systems private limited	d 46a block e kanpur nagar panki up	india	"[""east"",""perfect"",""systems"",""private"",""limited""]"	"[""d"",""46a"",""block"",""e"",""kanpur"",""nagar"",""panki"",""up""]"	"[""^ea"",""eas"",""ast"",""st "",""t p"","" pe"",""per"",""erf"",""rfe"",""fec"",""ect"",""ct "",""t s"","" sy"",""sys"",""yst"",""ste"",""tem"",""ems"",""ms "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^d "",""d 4"","" 46"",""46a"",""6a "",""a b"","" bl"",""blo"",""loc"",""ock"",""ck "",""k e"","" e "",""e k"","" ka"",""kan"",""anp"",""npu"",""pur"",""ur "",""r n"","" na"",""nag"",""aga"",""gar"",""ar "",""r p"","" pa"",""pan"",""ank"",""nki"",""ki "",""i u"","" up"",""up$""]"	S3
S3-734299305	Housing Alliance Co	617 Carbon St, Building Rear, Syracuse, New York	US	housing alliance company	617 carbon st building rear syracuse new york	us	"[""housing"",""alliance"",""company""]"	"[""617"",""carbon"",""st"",""building"",""rear"",""syracuse"",""new"",""york""]"	"[""^ho"",""hou"",""ous"",""usi"",""sin"",""ing"",""ng "",""g a"","" al"",""all"",""lli"",""lia"",""ian"",""anc"",""nce"",""ce "",""e c"","" co"",""com"",""omp"",""mpa"",""pan"",""any"",""ny$""]"	"[""^61"",""617"",""17 "",""7 c"","" ca"",""car"",""arb"",""rbo"",""bon"",""on "",""n s"","" st"",""st "",""t b"","" bu"",""bui"",""uil"",""ild"",""ldi"",""din"",""ing"",""ng "",""g r"","" re"",""rea"",""ear"",""ar "",""r s"","" sy"",""syr"",""yra"",""rac"",""acu"",""cus"",""use"",""se "",""e n"","" ne"",""new"",""ew "",""w y"","" yo"",""yor"",""ork"",""rk$""]"	S3
S3-734300821	New Délhi Servicesprivate-Private Ltd	#555 A 80/2/2/6, Ground Floor, Jeewan Nagar, New Delhi, Bahadurgarh, DL	India	new délhi servicesprivate private limited	555 a 80 2 2 6 ground floor jeewan nagar new delhi bahadurgarh dl	india	"[""new"",""délhi"",""servicesprivate"",""private"",""limited""]"	"[""555"",""a"",""80"",""2"",""2"",""6"",""ground"",""floor"",""jeewan"",""nagar"",""new"",""delhi"",""bahadurgarh"",""dl""]"	"[""^ne"",""new"",""ew "",""w d"","" dé"",""dél"",""élh"",""lhi"",""hi "",""i s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ces"",""esp"",""spr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^55"",""555"",""55 "",""5 a"","" a "",""a 8"","" 80"",""80 "",""0 2"","" 2 "",""2 2"","" 2 "",""2 6"","" 6 "",""6 g"","" gr"",""gro"",""rou"",""oun"",""und"",""nd "",""d f"","" fl"",""flo"",""loo"",""oor"",""or "",""r j"","" je"",""jee"",""eew"",""ewa"",""wan"",""an "",""n n"","" na"",""nag"",""aga"",""gar"",""ar "",""r n"","" ne"",""new"",""ew "",""w d"","" de"",""del"",""elh"",""lhi"",""hi "",""i b"","" ba"",""bah"",""aha"",""had"",""adu"",""dur"",""urg"",""rga"",""gar"",""arh"",""rh "",""h d"","" dl"",""dl$""]"	S3
S3-734791574	Sai Foods Private		India	sai foods private		india	"[""sai"",""foods"",""private""]"	[]	"[""^sa"",""sai"",""ai "",""i f"","" fo"",""foo"",""ood"",""ods"",""ds "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te$""]"	[]	S3
S3-735127267	Highway Traders Private (Limited)	C-4floor, Lavelle Road Bangalore, KA	India	highway traders private limited	c 4floor lavelle road bangalore ka	india	"[""highway"",""traders"",""private"",""limited""]"	"[""c"",""4floor"",""lavelle"",""road"",""bangalore"",""ka""]"	"[""^hi"",""hig"",""igh"",""ghw"",""hwa"",""way"",""ay "",""y t"","" tr"",""tra"",""rad"",""ade"",""der"",""ers"",""rs "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^c "",""c 4"","" 4f"",""4fl"",""flo"",""loo"",""oor"",""or "",""r l"","" la"",""lav"",""ave"",""vel"",""ell"",""lle"",""le "",""e r"","" ro"",""roa"",""oad"",""ad "",""d b"","" ba"",""ban"",""ang"",""nga"",""gal"",""alo"",""lor"",""ore"",""re "",""e k"","" ka"",""ka$""]"	S3
S3-735706929	Navarro, Brch and Moriarty Hawaii LLP	116 Whitney Street, Camaas, Washington	US	navarro brch and moriarty hawaii llp	116 whitney street camaas washington	us	"[""navarro"",""brch"",""and"",""moriarty"",""hawaii"",""llp""]"	"[""116"",""whitney"",""street"",""camaas"",""washington""]"	"[""^na"",""nav"",""ava"",""var"",""arr"",""rro"",""ro "",""o b"","" br"",""brc"",""rch"",""ch "",""h a"","" an"",""and"",""nd "",""d m"","" mo"",""mor"",""ori"",""ria"",""iar"",""art"",""rty"",""ty "",""y h"","" ha"",""haw"",""awa"",""wai"",""aii"",""ii "",""i l"","" ll"",""llp"",""lp$""]"	"[""^11"",""116"",""16 "",""6 w"","" wh"",""whi"",""hit"",""itn"",""tne"",""ney"",""ey "",""y s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t c"","" ca"",""cam"",""ama"",""maa"",""aas"",""as "",""s w"","" wa"",""was"",""ash"",""shi"",""hin"",""ing"",""ngt"",""gto"",""ton"",""on$""]"	S3
S3-735741632	AQK  Media	Plot No. 100 Sector 47, Gurgaon, HR	India	aqk media	plot number 100 sector 47 gurgaon hr	india	"[""aqk"",""media""]"	"[""plot"",""number"",""100"",""sector"",""47"",""gurgaon"",""hr""]"	"[""^aq"",""aqk"",""qk "",""k m"","" me"",""med"",""edi"",""dia"",""ia$""]"	"[""^pl"",""plo"",""lot"",""ot "",""t n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 1"","" 10"",""100"",""00 "",""0 s"","" se"",""sec"",""ect"",""cto"",""tor"",""or "",""r 4"","" 47"",""47 "",""7 g"","" gu"",""gur"",""urg"",""rga"",""gao"",""aon"",""on "",""n h"","" hr"",""hr$""]"	S3
S3-735994693	CFT Arts-Inc.	9763 North Freeway, Fort Worth, Texas	US	cft arts inc	9763 north freeway fort worth texas	us	"[""cft"",""arts"",""inc""]"	"[""9763"",""north"",""freeway"",""fort"",""worth"",""texas""]"	"[""^cf"",""cft"",""ft "",""t a"","" ar"",""art"",""rts"",""ts "",""s i"","" in"",""inc"",""nc$""]"	"[""^97"",""976"",""763"",""63 "",""3 n"","" no"",""nor"",""ort"",""rth"",""th "",""h f"","" fr"",""fre"",""ree"",""eew"",""ewa"",""way"",""ay "",""y f"","" fo"",""for"",""ort"",""rt "",""t w"","" wo"",""wor"",""ort"",""rth"",""th "",""h t"","" te"",""tex"",""exa"",""xas"",""as$""]"	S3
S3-736117903	Secure Tlcmo	310 Calion Street, Unit Apt C, Jonesboro, Arkansas	US	secure tlcmo	310 calion street unit apartment c jonesboro arkansas	us	"[""secure"",""tlcmo""]"	"[""310"",""calion"",""street"",""unit"",""apartment"",""c"",""jonesboro"",""arkansas""]"	"[""^se"",""sec"",""ecu"",""cur"",""ure"",""re "",""e t"","" tl"",""tlc"",""lcm"",""cmo"",""mo$""]"	"[""^31"",""310"",""10 "",""0 c"","" ca"",""cal"",""ali"",""lio"",""ion"",""on "",""n s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t u"","" un"",""uni"",""nit"",""it "",""t a"","" ap"",""apa"",""par"",""art"",""rtm"",""tme"",""men"",""ent"",""nt "",""t c"","" c "",""c j"","" jo"",""jon"",""one"",""nes"",""esb"",""sbo"",""bor"",""oro"",""ro "",""o a"","" ar"",""ark"",""rka"",""kan"",""ans"",""nsa"",""sas"",""as$""]"	S3
S3-736351358	Brixorbix trading as Regional Assets PC	103 Parkridge Place, Unit A, Piqua, OH	US	brixorbix trading as regional assets pc	103 parkridge place unit a piqua oh	us	"[""brixorbix"",""trading"",""as"",""regional"",""assets"",""pc""]"	"[""103"",""parkridge"",""place"",""unit"",""a"",""piqua"",""oh""]"	"[""^br"",""bri"",""rix"",""ixo"",""xor"",""orb"",""rbi"",""bix"",""ix "",""x t"","" tr"",""tra"",""rad"",""adi"",""din"",""ing"",""ng "",""g a"","" as"",""as "",""s r"","" re"",""reg"",""egi"",""gio"",""ion"",""ona"",""nal"",""al "",""l a"","" as"",""ass"",""sse"",""set"",""ets"",""ts "",""s p"","" pc"",""pc$""]"	"[""^10"",""103"",""03 "",""3 p"","" pa"",""par"",""ark"",""rkr"",""kri"",""rid"",""idg"",""dge"",""ge "",""e p"","" pl"",""pla"",""lac"",""ace"",""ce "",""e u"","" un"",""uni"",""nit"",""it "",""t a"","" a "",""a p"","" pi"",""piq"",""iqu"",""qua"",""ua "",""a o"","" oh"",""oh$""]"	S3
S3-736361542	carter & barnes llc	1016 Fair Meadow Way, Onalaska, Wisconsin	US	carter and barnes llc	1016 fair meadow way onalaska wisconsin	us	"[""carter"",""and"",""barnes"",""llc""]"	"[""1016"",""fair"",""meadow"",""way"",""onalaska"",""wisconsin""]"	"[""^ca"",""car"",""art"",""rte"",""ter"",""er "",""r a"","" an"",""and"",""nd "",""d b"","" ba"",""bar"",""arn"",""rne"",""nes"",""es "",""s l"","" ll"",""llc"",""lc$""]"	"[""^10"",""101"",""016"",""16 "",""6 f"","" fa"",""fai"",""air"",""ir "",""r m"","" me"",""mea"",""ead"",""ado"",""dow"",""ow "",""w w"","" wa"",""way"",""ay "",""y o"","" on"",""ona"",""nal"",""ala"",""las"",""ask"",""ska"",""ka "",""a w"","" wi"",""wis"",""isc"",""sco"",""con"",""ons"",""nsi"",""sin"",""in$""]"	S3
S3-736433857	Short Ádvanced Mitsui Inc.	11926 Lois Lane Drive, Pinehurst, Texas	US	short ádvanced mitsui incorporated	11926 lois lane drive pinehurst texas	us	"[""short"",""ádvanced"",""mitsui"",""incorporated""]"	"[""11926"",""lois"",""lane"",""drive"",""pinehurst"",""texas""]"	"[""^sh"",""sho"",""hor"",""ort"",""rt "",""t á"","" ád"",""ádv"",""dva"",""van"",""anc"",""nce"",""ced"",""ed "",""d m"","" mi"",""mit"",""its"",""tsu"",""sui"",""ui "",""i i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^11"",""119"",""192"",""926"",""26 "",""6 l"","" lo"",""loi"",""ois"",""is "",""s l"","" la"",""lan"",""ane"",""ne "",""e d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e p"","" pi"",""pin"",""ine"",""neh"",""ehu"",""hur"",""urs"",""rst"",""st "",""t t"","" te"",""tex"",""exa"",""xas"",""as$""]"	S3
S3-737304400	Vionovimira Labs doing business as Armour Exports of Ahmedabad	810-G, Titaniumcitycenter, 293/1/P, T.P-03. 100Ft.Road, Nr.Sachintower, Anandnagar, Ahmedabad, Gujarat	India	vionovimira labs doing business as armour exports of ahmedabad	810 g titaniumcitycenter 293 1 p t p 03 100ft road nr sachintower anandnagar ahmedabad gujarat	india	"[""vionovimira"",""labs"",""doing"",""business"",""as"",""armour"",""exports"",""of"",""ahmedabad""]"	"[""810"",""g"",""titaniumcitycenter"",""293"",""1"",""p"",""t"",""p"",""03"",""100ft"",""road"",""nr"",""sachintower"",""anandnagar"",""ahmedabad"",""gujarat""]"	"[""^vi"",""vio"",""ion"",""ono"",""nov"",""ovi"",""vim"",""imi"",""mir"",""ira"",""ra "",""a l"","" la"",""lab"",""abs"",""bs "",""s d"","" do"",""doi"",""oin"",""ing"",""ng "",""g b"","" bu"",""bus"",""usi"",""sin"",""ine"",""nes"",""ess"",""ss "",""s a"","" as"",""as "",""s a"","" ar"",""arm"",""rmo"",""mou"",""our"",""ur "",""r e"","" ex"",""exp"",""xpo"",""por"",""ort"",""rts"",""ts "",""s o"","" of"",""of "",""f a"","" ah"",""ahm"",""hme"",""med"",""eda"",""dab"",""aba"",""bad"",""ad$""]"	"[""^81"",""810"",""10 "",""0 g"","" g "",""g t"","" ti"",""tit"",""ita"",""tan"",""ani"",""niu"",""ium"",""umc"",""mci"",""cit"",""ity"",""tyc"",""yce"",""cen"",""ent"",""nte"",""ter"",""er "",""r 2"","" 29"",""293"",""93 "",""3 1"","" 1 "",""1 p"","" p "",""p t"","" t "",""t p"","" p "",""p 0"","" 03"",""03 "",""3 1"","" 10"",""100"",""00f"",""0ft"",""ft "",""t r"","" ro"",""roa"",""oad"",""ad "",""d n"","" nr"",""nr "",""r s"","" sa"",""sac"",""ach"",""chi"",""hin"",""int"",""nto"",""tow"",""owe"",""wer"",""er "",""r a"","" an"",""ana"",""nan"",""and"",""ndn"",""dna"",""nag"",""aga"",""gar"",""ar "",""r a"","" ah"",""ahm"",""hme"",""med"",""eda"",""dab"",""aba"",""bad"",""ad "",""d g"","" gu"",""guj"",""uja"",""jar"",""ara"",""rat"",""at$""]"	S3
S3-737508475	-- Ivenium Railway LLC	7 Credit Drive, Mayflower, Arkansas	US	ivenium railway llc	7 credit drive mayflower arkansas	us	"[""ivenium"",""railway"",""llc""]"	"[""7"",""credit"",""drive"",""mayflower"",""arkansas""]"	"[""^iv"",""ive"",""ven"",""eni"",""niu"",""ium"",""um "",""m r"","" ra"",""rai"",""ail"",""ilw"",""lwa"",""way"",""ay "",""y l"","" ll"",""llc"",""lc$""]"	"[""^7 "",""7 c"","" cr"",""cre"",""red"",""edi"",""dit"",""it "",""t d"","" dr"",""dri"",""riv"",""ive"",""ve "",""e m"","" ma"",""may"",""ayf"",""yfl"",""flo"",""low"",""owe"",""wer"",""er "",""r a"","" ar"",""ark"",""rka"",""kan"",""ans"",""nsa"",""sas"",""as$""]"	S3
S3-737550057	Internal Internal Medicine - 3296356057	7114 Eversfield Dmive, Raleigh, North Carolina	US	internal internal medicine 3296356057	7114 eversfield dmive raleigh north carolina	us	"[""internal"",""internal"",""medicine"",""3296356057""]"	"[""7114"",""eversfield"",""dmive"",""raleigh"",""north"",""carolina""]"	"[""^in"",""int"",""nte"",""ter"",""ern"",""rna"",""nal"",""al "",""l i"","" in"",""int"",""nte"",""ter"",""ern"",""rna"",""nal"",""al "",""l m"","" me"",""med"",""edi"",""dic"",""ici"",""cin"",""ine"",""ne "",""e 3"","" 32"",""329"",""296"",""963"",""635"",""356"",""560"",""605"",""057"",""57$""]"	"[""^71"",""711"",""114"",""14 "",""4 e"","" ev"",""eve"",""ver"",""ers"",""rsf"",""sfi"",""fie"",""iel"",""eld"",""ld "",""d d"","" dm"",""dmi"",""miv"",""ive"",""ve "",""e r"","" ra"",""ral"",""ale"",""lei"",""eig"",""igh"",""gh "",""h n"","" no"",""nor"",""ort"",""rth"",""th "",""h c"","" ca"",""car"",""aro"",""rol"",""oli"",""lin"",""ina"",""na$""]"	S3
