entity_id	business_name	business_address	country	name_norm	address_norm	country_norm	name_tokens	address_tokens	name_char_ngrams	address_char_ngrams	source
S2-861361793	melodysciences.com	##5/588, VIKAS KHAND, LUCKNOW, Uttar Pradesh	India	melodysciences com	5 588 vikas khand lucknow uttar pradesh	india	"[""melodysciences"",""com""]"	"[""5"",""588"",""vikas"",""khand"",""lucknow"",""uttar"",""pradesh""]"	"[""^me"",""mel"",""elo"",""lod"",""ody"",""dys"",""ysc"",""sci"",""cie"",""ien"",""enc"",""nce"",""ces"",""es "",""s c"","" co"",""com"",""om$""]"	"[""^5 "",""5 5"","" 58"",""588"",""88 "",""8 v"","" vi"",""vik"",""ika"",""kas"",""as "",""s k"","" kh"",""kha"",""han"",""and"",""nd "",""d l"","" lu"",""luc"",""uck"",""ckn"",""kno"",""now"",""ow "",""w u"","" ut"",""utt"",""tta"",""tar"",""ar "",""r p"","" pr"",""pra"",""rad"",""ade"",""des"",""esh"",""sh$""]"	S2
S2-861367011	Pvt Micro Agro Ltd.	H NO 130/D (1) PANDIT COMPLEX NEAR HORNBILL HOTEL, KANKAVLI, SINDHUDURG, महाराष्ट्र	India	private micro agro limited	h number 130 d 1 pandit complex near hornbill hotel kankavli sindhudurg महाराष्ट्र	india	"[""private"",""micro"",""agro"",""limited""]"	"[""h"",""number"",""130"",""d"",""1"",""pandit"",""complex"",""near"",""hornbill"",""hotel"",""kankavli"",""sindhudurg"",""महाराष्ट्र""]"	"[""^pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e m"","" mi"",""mic"",""icr"",""cro"",""ro "",""o a"","" ag"",""agr"",""gro"",""ro "",""o l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^h "",""h n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 1"","" 13"",""130"",""30 "",""0 d"","" d "",""d 1"","" 1 "",""1 p"","" pa"",""pan"",""and"",""ndi"",""dit"",""it "",""t c"","" co"",""com"",""omp"",""mpl"",""ple"",""lex"",""ex "",""x n"","" ne"",""nea"",""ear"",""ar "",""r h"","" ho"",""hor"",""orn"",""rnb"",""nbi"",""bil"",""ill"",""ll "",""l h"","" ho"",""hot"",""ote"",""tel"",""el "",""l k"","" ka"",""kan"",""ank"",""nka"",""kav"",""avl"",""vli"",""li "",""i s"","" si"",""sin"",""ind"",""ndh"",""dhu"",""hud"",""udu"",""dur"",""urg"",""rg "",""g म"","" मह"",""महा"",""हार"",""ारा"",""राष"",""ाष्"",""ष्ट"",""्ट्"",""ट्र"",""्र$""]"	S2
S2-861741380	childrensfederation.com	26445-26447 CROSSWINDS LANDING, PO BOX 9169, SELBYVILLE CITTY, DE	US	childrensfederation com	26445 26447 crosswinds landing po box 9169 selbyville citty de	us	"[""childrensfederation"",""com""]"	"[""26445"",""26447"",""crosswinds"",""landing"",""po"",""box"",""9169"",""selbyville"",""citty"",""de""]"	"[""^ch"",""chi"",""hil"",""ild"",""ldr"",""dre"",""ren"",""ens"",""nsf"",""sfe"",""fed"",""ede"",""der"",""era"",""rat"",""ati"",""tio"",""ion"",""on "",""n c"","" co"",""com"",""om$""]"	"[""^26"",""264"",""644"",""445"",""45 "",""5 2"","" 26"",""264"",""644"",""447"",""47 "",""7 c"","" cr"",""cro"",""ros"",""oss"",""ssw"",""swi"",""win"",""ind"",""nds"",""ds "",""s l"","" la"",""lan"",""and"",""ndi"",""din"",""ing"",""ng "",""g p"","" po"",""po "",""o b"","" bo"",""box"",""ox "",""x 9"","" 91"",""916"",""169"",""69 "",""9 s"","" se"",""sel"",""elb"",""lby"",""byv"",""yvi"",""vil"",""ill"",""lle"",""le "",""e c"","" ci"",""cit"",""itt"",""tty"",""ty "",""y d"","" de"",""de$""]"	S2
S2-861769388	Multitude Tbingd Private Limited	NO 641 RM NO-697 9/2, PIPE LINE, VAIBHAV CHAWL JAWAHAR NGR, BANDRA, महाराष्ट्र	India	multitude tbingd private limited	number 641 rm no 697 9 2 pipe line vaibhav chawl jawahar ngr bandra महाराष्ट्र	india	"[""multitude"",""tbingd"",""private"",""limited""]"	"[""number"",""641"",""rm"",""no"",""697"",""9"",""2"",""pipe"",""line"",""vaibhav"",""chawl"",""jawahar"",""ngr"",""bandra"",""महाराष्ट्र""]"	"[""^mu"",""mul"",""ult"",""lti"",""tit"",""itu"",""tud"",""ude"",""de "",""e t"","" tb"",""tbi"",""bin"",""ing"",""ngd"",""gd "",""d p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r 6"","" 64"",""641"",""41 "",""1 r"","" rm"",""rm "",""m n"","" no"",""no "",""o 6"","" 69"",""697"",""97 "",""7 9"","" 9 "",""9 2"","" 2 "",""2 p"","" pi"",""pip"",""ipe"",""pe "",""e l"","" li"",""lin"",""ine"",""ne "",""e v"","" va"",""vai"",""aib"",""ibh"",""bha"",""hav"",""av "",""v c"","" ch"",""cha"",""haw"",""awl"",""wl "",""l j"","" ja"",""jaw"",""awa"",""wah"",""aha"",""har"",""ar "",""r n"","" ng"",""ngr"",""gr "",""r b"","" ba"",""ban"",""and"",""ndr"",""dra"",""ra "",""a म"","" मह"",""महा"",""हार"",""ारा"",""राष"",""ाष्"",""ष्ट"",""्ट्"",""ट्र"",""्र$""]"	S2
S2-861828813	ग्रीन प्रोडक्ट्स प्रा. लि.	H- 36- B F/F GEWA SAMPADA, WEST DELHI, NEW DELHI, Delhi	India	ग्रीन प्रोडक्ट्स प्रा लि	h 36 b f f gewa sampada west delhi new delhi delhi	india	"[""ग्रीन"",""प्रोडक्ट्स"",""प्रा"",""लि""]"	"[""h"",""36"",""b"",""f"",""f"",""gewa"",""sampada"",""west"",""delhi"",""new"",""delhi"",""delhi""]"	"[""^ग्"",""ग्र"",""्री"",""रीन"",""ीन "",""न प"","" प्"",""प्र"",""्रो"",""रोड"",""ोडक"",""डक्"",""क्ट"",""्ट्"",""ट्स"",""्स "",""स प"","" प्"",""प्र"",""्रा"",""रा "",""ा ल"","" लि"",""लि$""]"	"[""^h "",""h 3"","" 36"",""36 "",""6 b"","" b "",""b f"","" f "",""f f"","" f "",""f g"","" ge"",""gew"",""ewa"",""wa "",""a s"","" sa"",""sam"",""amp"",""mpa"",""pad"",""ada"",""da "",""a w"","" we"",""wes"",""est"",""st "",""t d"","" de"",""del"",""elh"",""lhi"",""hi "",""i n"","" ne"",""new"",""ew "",""w d"","" de"",""del"",""elh"",""lhi"",""hi "",""i d"","" de"",""del"",""elh"",""lhi"",""hi$""]"	S2
S2-861966993	W+ Mission  Corporation	2841 281, BAIRD, TX	US	w mission corporation	2841 281 baird tx	us	"[""w"",""mission"",""corporation""]"	"[""2841"",""281"",""baird"",""tx""]"	"[""^w "",""w m"","" mi"",""mis"",""iss"",""ssi"",""sio"",""ion"",""on "",""n c"","" co"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ati"",""tio"",""ion"",""on$""]"	"[""^28"",""284"",""841"",""41 "",""1 2"","" 28"",""281"",""81 "",""1 b"","" ba"",""bai"",""air"",""ird"",""rd "",""d t"","" tx"",""tx$""]"	S2
S2-861997455	VETECEX lNC	2761 STOCKTON BOULEVARD, PO BOX 1680, SACRAMENTO, CA	US	vetecex lnc	2761 stockton boulevard po box 1680 sacramento ca	us	"[""vetecex"",""lnc""]"	"[""2761"",""stockton"",""boulevard"",""po"",""box"",""1680"",""sacramento"",""ca""]"	"[""^ve"",""vet"",""ete"",""tec"",""ece"",""cex"",""ex "",""x l"","" ln"",""lnc"",""nc$""]"	"[""^27"",""276"",""761"",""61 "",""1 s"","" st"",""sto"",""toc"",""ock"",""ckt"",""kto"",""ton"",""on "",""n b"","" bo"",""bou"",""oul"",""ule"",""lev"",""eva"",""var"",""ard"",""rd "",""d p"","" po"",""po "",""o b"","" bo"",""box"",""ox "",""x 1"","" 16"",""168"",""680"",""80 "",""0 s"","" sa"",""sac"",""acr"",""cra"",""ram"",""ame"",""men"",""ent"",""nto"",""to "",""o c"","" ca"",""ca$""]"	S2
S2-86251493	ZH ACQUISITI0N INC	30445 1ST PL, FEDERLA WAY, WA	US	zh acquisiti0n incorporated	30445 1st pl federla way wa	us	"[""zh"",""acquisiti0n"",""incorporated""]"	"[""30445"",""1st"",""pl"",""federla"",""way"",""wa""]"	"[""^zh"",""zh "",""h a"","" ac"",""acq"",""cqu"",""qui"",""uis"",""isi"",""sit"",""iti"",""ti0"",""i0n"",""0n "",""n i"","" in"",""inc"",""nco"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ate"",""ted"",""ed$""]"	"[""^30"",""304"",""044"",""445"",""45 "",""5 1"","" 1s"",""1st"",""st "",""t p"","" pl"",""pl "",""l f"","" fe"",""fed"",""ede"",""der"",""erl"",""rla"",""la "",""a w"","" wa"",""way"",""ay "",""y w"","" wa"",""wa$""]"	S2
S2-862561867	Mr Sun Infratiructcre Limited	#73 SPAZE IT PARK, TOWER B3, 4TH FLOOR, UNIT NO- 442-4, GURGAON, Haryana	India	mr sun infratiructcre limited	73 spaze it park tower b3 4th floor unit no 442 4 gurgaon haryana	india	"[""mr"",""sun"",""infratiructcre"",""limited""]"	"[""73"",""spaze"",""it"",""park"",""tower"",""b3"",""4th"",""floor"",""unit"",""no"",""442"",""4"",""gurgaon"",""haryana""]"	"[""^mr"",""mr "",""r s"","" su"",""sun"",""un "",""n i"","" in"",""inf"",""nfr"",""fra"",""rat"",""ati"",""tir"",""iru"",""ruc"",""uct"",""ctc"",""tcr"",""cre"",""re "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^73"",""73 "",""3 s"","" sp"",""spa"",""paz"",""aze"",""ze "",""e i"","" it"",""it "",""t p"","" pa"",""par"",""ark"",""rk "",""k t"","" to"",""tow"",""owe"",""wer"",""er "",""r b"","" b3"",""b3 "",""3 4"","" 4t"",""4th"",""th "",""h f"","" fl"",""flo"",""loo"",""oor"",""or "",""r u"","" un"",""uni"",""nit"",""it "",""t n"","" no"",""no "",""o 4"","" 44"",""442"",""42 "",""2 4"","" 4 "",""4 g"","" gu"",""gur"",""urg"",""rga"",""gao"",""aon"",""on "",""n h"","" ha"",""har"",""ary"",""rya"",""yan"",""ana"",""na$""]"	S2
S2-862601602	TRANSFORMERS & BROTHERS  CARE LLP	PLOT 13  303, HIMLAND HOUSE, D-5, KARAMPURA COMMERCIAL COMPLEX, NEW DELHI, Delhi	India	transformers and brothers care llp	plot 13 303 himland house d 5 karampura commercial complex new delhi delhi	india	"[""transformers"",""and"",""brothers"",""care"",""llp""]"	"[""plot"",""13"",""303"",""himland"",""house"",""d"",""5"",""karampura"",""commercial"",""complex"",""new"",""delhi"",""delhi""]"	"[""^tr"",""tra"",""ran"",""ans"",""nsf"",""sfo"",""for"",""orm"",""rme"",""mer"",""ers"",""rs "",""s a"","" an"",""and"",""nd "",""d b"","" br"",""bro"",""rot"",""oth"",""the"",""her"",""ers"",""rs "",""s c"","" ca"",""car"",""are"",""re "",""e l"","" ll"",""llp"",""lp$""]"	"[""^pl"",""plo"",""lot"",""ot "",""t 1"","" 13"",""13 "",""3 3"","" 30"",""303"",""03 "",""3 h"","" hi"",""him"",""iml"",""mla"",""lan"",""and"",""nd "",""d h"","" ho"",""hou"",""ous"",""use"",""se "",""e d"","" d "",""d 5"","" 5 "",""5 k"","" ka"",""kar"",""ara"",""ram"",""amp"",""mpu"",""pur"",""ura"",""ra "",""a c"","" co"",""com"",""omm"",""mme"",""mer"",""erc"",""rci"",""cia"",""ial"",""al "",""l c"","" co"",""com"",""omp"",""mpl"",""ple"",""lex"",""ex "",""x n"","" ne"",""new"",""ew "",""w d"","" de"",""del"",""elh"",""lhi"",""hi "",""i d"","" de"",""del"",""elh"",""lhi"",""hi$""]"	S2
S2-862669705	Dr Aura Centre Center Services	Telangana, H.NO 8-4-390/A/8 PREM NAGAR ERRAGADDA, HYDERABAD	India	dr aura centre center services	telangana h no 8 4 390 a 8 prem nagar erragadda hyderabad	india	"[""dr"",""aura"",""centre"",""center"",""services""]"	"[""telangana"",""h"",""no"",""8"",""4"",""390"",""a"",""8"",""prem"",""nagar"",""erragadda"",""hyderabad""]"	"[""^dr"",""dr "",""r a"","" au"",""aur"",""ura"",""ra "",""a c"","" ce"",""cen"",""ent"",""ntr"",""tre"",""re "",""e c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er "",""r s"","" se"",""ser"",""erv"",""rvi"",""vic"",""ice"",""ces"",""es$""]"	"[""^te"",""tel"",""ela"",""lan"",""ang"",""nga"",""gan"",""ana"",""na "",""a h"","" h "",""h n"","" no"",""no "",""o 8"","" 8 "",""8 4"","" 4 "",""4 3"","" 39"",""390"",""90 "",""0 a"","" a "",""a 8"","" 8 "",""8 p"","" pr"",""pre"",""rem"",""em "",""m n"","" na"",""nag"",""aga"",""gar"",""ar "",""r e"","" er"",""err"",""rra"",""rag"",""aga"",""gad"",""add"",""dda"",""da "",""a h"","" hy"",""hyd"",""yde"",""der"",""era"",""rab"",""aba"",""bad"",""ad$""]"	S2
S2-863181586	RAM IMPEX PRIVATE	4-375/2, SAMAYAPURAM, LIONSTOWN 8TH STREET, THOOTHUKKUDI, Tamil Nadu	India	ram impex private	4 375 2 samayapuram lionstown 8th street thoothukkudi tamil nadu	india	"[""ram"",""impex"",""private""]"	"[""4"",""375"",""2"",""samayapuram"",""lionstown"",""8th"",""street"",""thoothukkudi"",""tamil"",""nadu""]"	"[""^ra"",""ram"",""am "",""m i"","" im"",""imp"",""mpe"",""pex"",""ex "",""x p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te$""]"	"[""^4 "",""4 3"","" 37"",""375"",""75 "",""5 2"","" 2 "",""2 s"","" sa"",""sam"",""ama"",""may"",""aya"",""yap"",""apu"",""pur"",""ura"",""ram"",""am "",""m l"","" li"",""lio"",""ion"",""ons"",""nst"",""sto"",""tow"",""own"",""wn "",""n 8"","" 8t"",""8th"",""th "",""h s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t t"","" th"",""tho"",""hoo"",""oot"",""oth"",""thu"",""huk"",""ukk"",""kku"",""kud"",""udi"",""di "",""i t"","" ta"",""tam"",""ami"",""mil"",""il "",""l n"","" na"",""nad"",""adu"",""du$""]"	S2
S2-86369149	Diamond-Venture Private	FLAT NO E 704 GRAND AJNARA HERITAGE PLOT NO GH 01 B SECTOR 74, NOIDA, Uttar Pradesh	India	diamond venture private	flat number e 704 grand ajnara heritage plot number gh 01 b sector 74 noida uttar pradesh	india	"[""diamond"",""venture"",""private""]"	"[""flat"",""number"",""e"",""704"",""grand"",""ajnara"",""heritage"",""plot"",""number"",""gh"",""01"",""b"",""sector"",""74"",""noida"",""uttar"",""pradesh""]"	"[""^di"",""dia"",""iam"",""amo"",""mon"",""ond"",""nd "",""d v"","" ve"",""ven"",""ent"",""ntu"",""tur"",""ure"",""re "",""e p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te$""]"	"[""^fl"",""fla"",""lat"",""at "",""t n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r e"","" e "",""e 7"","" 70"",""704"",""04 "",""4 g"","" gr"",""gra"",""ran"",""and"",""nd "",""d a"","" aj"",""ajn"",""jna"",""nar"",""ara"",""ra "",""a h"","" he"",""her"",""eri"",""rit"",""ita"",""tag"",""age"",""ge "",""e p"","" pl"",""plo"",""lot"",""ot "",""t n"","" nu"",""num"",""umb"",""mbe"",""ber"",""er "",""r g"","" gh"",""gh "",""h 0"","" 01"",""01 "",""1 b"","" b "",""b s"","" se"",""sec"",""ect"",""cto"",""tor"",""or "",""r 7"","" 74"",""74 "",""4 n"","" no"",""noi"",""oid"",""ida"",""da "",""a u"","" ut"",""utt"",""tta"",""tar"",""ar "",""r p"","" pr"",""pra"",""rad"",""ade"",""des"",""esh"",""sh$""]"	S2
S2-863806703	VALLEZ, CANDRA D., D.C. LLC	836 BARNABY STREET, WASHINGTON, DC	US	vallez candra d d c llc	836 barnaby street washington dc	us	"[""vallez"",""candra"",""d"",""d"",""c"",""llc""]"	"[""836"",""barnaby"",""street"",""washington"",""dc""]"	"[""^va"",""val"",""all"",""lle"",""lez"",""ez "",""z c"","" ca"",""can"",""and"",""ndr"",""dra"",""ra "",""a d"","" d "",""d d"","" d "",""d c"","" c "",""c l"","" ll"",""llc"",""lc$""]"	"[""^83"",""836"",""36 "",""6 b"","" ba"",""bar"",""arn"",""rna"",""nab"",""aby"",""by "",""y s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t w"","" wa"",""was"",""ash"",""shi"",""hin"",""ing"",""ngt"",""gto"",""ton"",""on "",""n d"","" dc"",""dc$""]"	S2
S2-864017633	Aim Developers Ltd	1/44 RASHMI KHAND, ELDECO RASHMI KHAND, SHARDA NAGAR, LUCKNOW, Uttar Pradesh	India	aim developers limited	1 44 rashmi khand eldeco rashmi khand sharda nagar lucknow uttar pradesh	india	"[""aim"",""developers"",""limited""]"	"[""1"",""44"",""rashmi"",""khand"",""eldeco"",""rashmi"",""khand"",""sharda"",""nagar"",""lucknow"",""uttar"",""pradesh""]"	"[""^ai"",""aim"",""im "",""m d"","" de"",""dev"",""eve"",""vel"",""elo"",""lop"",""ope"",""per"",""ers"",""rs "",""s l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^1 "",""1 4"","" 44"",""44 "",""4 r"","" ra"",""ras"",""ash"",""shm"",""hmi"",""mi "",""i k"","" kh"",""kha"",""han"",""and"",""nd "",""d e"","" el"",""eld"",""lde"",""dec"",""eco"",""co "",""o r"","" ra"",""ras"",""ash"",""shm"",""hmi"",""mi "",""i k"","" kh"",""kha"",""han"",""and"",""nd "",""d s"","" sh"",""sha"",""har"",""ard"",""rda"",""da "",""a n"","" na"",""nag"",""aga"",""gar"",""ar "",""r l"","" lu"",""luc"",""uck"",""ckn"",""kno"",""now"",""ow "",""w u"","" ut"",""utt"",""tta"",""tar"",""ar "",""r p"","" pr"",""pra"",""rad"",""ade"",""des"",""esh"",""sh$""]"	S2
S2-864258832	Sri Thirumala [Technologies]	#452 AT WASHI, TAL WASHI, OSMANABAD, Maharashtra	India	sri thirumala technologies	452 at washi tal washi osmanabad maharashtra	india	"[""sri"",""thirumala"",""technologies""]"	"[""452"",""at"",""washi"",""tal"",""washi"",""osmanabad"",""maharashtra""]"	"[""^sr"",""sri"",""ri "",""i t"","" th"",""thi"",""hir"",""iru"",""rum"",""uma"",""mal"",""ala"",""la "",""a t"","" te"",""tec"",""ech"",""chn"",""hno"",""nol"",""olo"",""log"",""ogi"",""gie"",""ies"",""es$""]"	"[""^45"",""452"",""52 "",""2 a"","" at"",""at "",""t w"","" wa"",""was"",""ash"",""shi"",""hi "",""i t"","" ta"",""tal"",""al "",""l w"","" wa"",""was"",""ash"",""shi"",""hi "",""i o"","" os"",""osm"",""sma"",""man"",""ana"",""nab"",""aba"",""bad"",""ad "",""d m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-8643122	101 Galata		US	101 galata		us	"[""101"",""galata""]"	[]	"[""^10"",""101"",""01 "",""1 g"","" ga"",""gal"",""ala"",""lat"",""ata"",""ta$""]"	[]	S2
S2-864323264	Kanak (cndiia) Pvt. Ltd.	145. KESHAB CHANDRA SEN STREET, KOLKATA, পশ্চিমবঙ্গ	India	kanak cndiia private limited	145 keshab chandra sen street kolkata পশ্চিমবঙ্গ	india	"[""kanak"",""cndiia"",""private"",""limited""]"	"[""145"",""keshab"",""chandra"",""sen"",""street"",""kolkata"",""পশ্চিমবঙ্গ""]"	"[""^ka"",""kan"",""ana"",""nak"",""ak "",""k c"","" cn"",""cnd"",""ndi"",""dii"",""iia"",""ia "",""a p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^14"",""145"",""45 "",""5 k"","" ke"",""kes"",""esh"",""sha"",""hab"",""ab "",""b c"","" ch"",""cha"",""han"",""and"",""ndr"",""dra"",""ra "",""a s"","" se"",""sen"",""en "",""n s"","" st"",""str"",""tre"",""ree"",""eet"",""et "",""t k"","" ko"",""kol"",""olk"",""lka"",""kat"",""ata"",""ta "",""a প"","" পশ"",""পশ্"",""শ্চ"",""্চি"",""চিম"",""িমব"",""মবঙ"",""বঙ্"",""ঙ্গ"",""্গ$""]"	S2
S2-864802253	CICILY AGYEMANG, O.D., DDS PC P.L.L.C.	190 GERRISH AVE, DRACUT, MA	US	cicily agyemang o d dds pc p l l c	190 gerrish ave dracut ma	us	"[""cicily"",""agyemang"",""o"",""d"",""dds"",""pc"",""p"",""l"",""l"",""c""]"	"[""190"",""gerrish"",""ave"",""dracut"",""ma""]"	"[""^ci"",""cic"",""ici"",""cil"",""ily"",""ly "",""y a"","" ag"",""agy"",""gye"",""yem"",""ema"",""man"",""ang"",""ng "",""g o"","" o "",""o d"","" d "",""d d"","" dd"",""dds"",""ds "",""s p"","" pc"",""pc "",""c p"","" p "",""p l"","" l "",""l l"","" l "",""l c"","" c$""]"	"[""^19"",""190"",""90 "",""0 g"","" ge"",""ger"",""err"",""rri"",""ris"",""ish"",""sh "",""h a"","" av"",""ave"",""ve "",""e d"","" dr"",""dra"",""rac"",""acu"",""cut"",""ut "",""t m"","" ma"",""ma$""]"	S2
S2-864871030	Jaina Telecom Ltd	#104 , SHIVNARAYAN PARK, S.NO 223/14, NALEGAON, AHMEDNAGAR, Maharashtra	India	jaina telecom limited	104 shivnarayan park s no 223 14 nalegaon ahmednagar maharashtra	india	"[""jaina"",""telecom"",""limited""]"	"[""104"",""shivnarayan"",""park"",""s"",""no"",""223"",""14"",""nalegaon"",""ahmednagar"",""maharashtra""]"	"[""^ja"",""jai"",""ain"",""ina"",""na "",""a t"","" te"",""tel"",""ele"",""lec"",""eco"",""com"",""om "",""m l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^10"",""104"",""04 "",""4 s"","" sh"",""shi"",""hiv"",""ivn"",""vna"",""nar"",""ara"",""ray"",""aya"",""yan"",""an "",""n p"","" pa"",""par"",""ark"",""rk "",""k s"","" s "",""s n"","" no"",""no "",""o 2"","" 22"",""223"",""23 "",""3 1"","" 14"",""14 "",""4 n"","" na"",""nal"",""ale"",""leg"",""ega"",""gao"",""aon"",""on "",""n a"","" ah"",""ahm"",""hme"",""med"",""edn"",""dna"",""nag"",""aga"",""gar"",""ar "",""r m"","" ma"",""mah"",""aha"",""har"",""ara"",""ras"",""ash"",""sht"",""htr"",""tra"",""ra$""]"	S2
S2-865036829	బ్రైట్ సొల్యూషన్స్ ప్రైవేట్ లిమిటెడ్	H.NO ##801, MEENAKSHI SKYLOUNGE, HITEX ROAD KHANAMET, KONDAPUR, K.V.RANGAREDDY, HYDERABAD, Telangana	India	బ్రైట్ సొల్యూషన్స్ ప్రైవేట్ లిమిటెడ్	h no 801 meenakshi skylounge hitex road khanamet kondapur k v rangareddy hyderabad telangana	india	"[""బ్రైట్"",""సొల్యూషన్స్"",""ప్రైవేట్"",""లిమిటెడ్""]"	"[""h"",""no"",""801"",""meenakshi"",""skylounge"",""hitex"",""road"",""khanamet"",""kondapur"",""k"",""v"",""rangareddy"",""hyderabad"",""telangana""]"	"[""^బ్"",""బ్ర"",""్రై"",""రైట"",""ైట్"",""ట్ "",""్ స"","" సొ"",""సొల"",""ొల్"",""ల్య"",""్యూ"",""యూష"",""ూషన"",""షన్"",""న్స"",""్స్"",""స్ "",""్ ప"","" ప్"",""ప్ర"",""్రై"",""రైవ"",""ైవే"",""వేట"",""ేట్"",""ట్ "",""్ ల"","" లి"",""లిమ"",""ిమి"",""మిట"",""ిటె"",""టెడ"",""ెడ్"",""డ్$""]"	"[""^h "",""h n"","" no"",""no "",""o 8"","" 80"",""801"",""01 "",""1 m"","" me"",""mee"",""een"",""ena"",""nak"",""aks"",""ksh"",""shi"",""hi "",""i s"","" sk"",""sky"",""kyl"",""ylo"",""lou"",""oun"",""ung"",""nge"",""ge "",""e h"","" hi"",""hit"",""ite"",""tex"",""ex "",""x r"","" ro"",""roa"",""oad"",""ad "",""d k"","" kh"",""kha"",""han"",""ana"",""nam"",""ame"",""met"",""et "",""t k"","" ko"",""kon"",""ond"",""nda"",""dap"",""apu"",""pur"",""ur "",""r k"","" k "",""k v"","" v "",""v r"","" ra"",""ran"",""ang"",""nga"",""gar"",""are"",""red"",""edd"",""ddy"",""dy "",""y h"","" hy"",""hyd"",""yde"",""der"",""era"",""rab"",""aba"",""bad"",""ad "",""d t"","" te"",""tel"",""ela"",""lan"",""ang"",""nga"",""gan"",""ana"",""na$""]"	S2
S2-865153673	FQX Buileers Pvt Ltd	D/223/ 2ND FLOOR, CENTER POINT BUILDING, KOLKATA, KOLKATA, West Bengal	India	fqx buileers private limited	d 223 2nd floor center point building kolkata kolkata west bengal	india	"[""fqx"",""buileers"",""private"",""limited""]"	"[""d"",""223"",""2nd"",""floor"",""center"",""point"",""building"",""kolkata"",""kolkata"",""west"",""bengal""]"	"[""^fq"",""fqx"",""qx "",""x b"","" bu"",""bui"",""uil"",""ile"",""lee"",""eer"",""ers"",""rs "",""s p"","" pr"",""pri"",""riv"",""iva"",""vat"",""ate"",""te "",""e l"","" li"",""lim"",""imi"",""mit"",""ite"",""ted"",""ed$""]"	"[""^d "",""d 2"","" 22"",""223"",""23 "",""3 2"","" 2n"",""2nd"",""nd "",""d f"","" fl"",""flo"",""loo"",""oor"",""or "",""r c"","" ce"",""cen"",""ent"",""nte"",""ter"",""er "",""r p"","" po"",""poi"",""oin"",""int"",""nt "",""t b"","" bu"",""bui"",""uil"",""ild"",""ldi"",""din"",""ing"",""ng "",""g k"","" ko"",""kol"",""olk"",""lka"",""kat"",""ata"",""ta "",""a k"","" ko"",""kol"",""olk"",""lka"",""kat"",""ata"",""ta "",""a w"","" we"",""wes"",""est"",""st "",""t b"","" be"",""ben"",""eng"",""nga"",""gal"",""al$""]"	S2
S2-866284436	Hughes & Pear1 Associated Corporation		US	hughes and pear1 associated corporation		us	"[""hughes"",""and"",""pear1"",""associated"",""corporation""]"	[]	"[""^hu"",""hug"",""ugh"",""ghe"",""hes"",""es "",""s a"","" an"",""and"",""nd "",""d p"","" pe"",""pea"",""ear"",""ar1"",""r1 "",""1 a"","" as"",""ass"",""sso"",""soc"",""oci"",""cia"",""iat"",""ate"",""ted"",""ed "",""d c"","" co"",""cor"",""orp"",""rpo"",""por"",""ora"",""rat"",""ati"",""tio"",""ion"",""on$""]"	[]	S2
